name,code,date,time,open,low,high,price,volume,buy/volume,sell/volume
MUDAJAYA GROUP BHD,5085,19-Apr-19,7:12 PM,0.325,0.32,0.33,0.32,"5,120",0.320 / 685,0.325 / 910
MULTI-USAGE HOLDINGS BHD,9539,19-Apr-19,7:12 PM,0.48,0.48,0.495,0.495,105,0.430 / 50,0.490 / 1
MUHIBBAH ENGINEERING (M) BHD,5703,19-Apr-19,7:12 PM,2.8,2.75,2.8,2.77,"3,126",2.770 / 66,2.790 / 8
MUHIBAH-CJ: CW MUHIBBAH ENGINEERING (M) BERHAD (KIBB),5703CJ,19-Apr-19,7:12 PM,-,-,-,0.075,0,0.000 / 0,0.000 / 0
MALAYAN UNITED INDUSTRIES BHD,3891,19-Apr-19,7:12 PM,0.17,0.17,0.175,0.17,"3,775","0.170 / 14,495","0.175 / 4,705"
MUI PROPERTIES BHD,3913,19-Apr-19,7:12 PM,0.195,0.195,0.21,0.2,"21,285","0.195 / 8,303","0.200 / 2,587"
MULPHA INTERNATIONAL BHD,3905,19-Apr-19,7:12 PM,2.25,2.23,2.31,2.25,544,2.250 / 94,2.300 / 178
MYCRON STEEL BHD,5087,19-Apr-19,7:12 PM,0.295,0.295,0.295,0.295,50,0.285 / 140,0.300 / 190
MYCRON STEEL BERHAD - WARRANTS A 2019/2024,5087WA,19-Apr-19,7:12 PM,-,-,-,0.08,0,0.055 / 200,0.000 / 0
MY E.G. SERVICES BHD,138,19-Apr-19,7:12 PM,1.57,1.56,1.63,1.61,"343,721","1.600 / 17,335","1.610 / 6,695"
MYEG-C48: CW MY E.G. SERVICES BERHAD (MACQ),13848,19-Apr-19,7:12 PM,-,-,-,0.005,0,0.000 / 0,0.020 / 402
MYEG-C50: CW MY E.G. SERVICES BERHAD (MIBB),13850,19-Apr-19,7:12 PM,0.04,0.04,0.04,0.04,"8,988",0.000 / 0,0.080 / 600
MYEG-C51: CW MY E.G. SERVICES BERHAD (RHB),13851,19-Apr-19,7:12 PM,-,-,-,0.01,0,0.000 / 0,0.000 / 0
MYEG-C52: CW MY E.G. SERVICES BERHAD (MACQ),13852,19-Apr-19,7:12 PM,-,-,-,0.005,0,0.000 / 0,"0.005 / 4,628"
MYEG-C53: CW MY E.G. SERVICES BERHAD (CIMB),13853,19-Apr-19,7:12 PM,0.045,0.045,0.045,0.045,"1,393",0.040 / 500,"0.050 / 1,000"
MYEG-C54: CW MY E.G. SERVICES BERHAD (KIBB),13854,19-Apr-19,7:12 PM,-,-,-,0.015,0,"0.005 / 3,001","0.015 / 2,000"
MYEG-C55: CW MY E.G. SERVICES BERHAD (MACQ),13855,19-Apr-19,7:12 PM,0.165,0.165,0.17,0.165,"11,048",0.110 / 200,0.170 / 730
MYEG-C56: CW MY E.G. SERVICES BERHAD (MACQ),13856,19-Apr-19,7:12 PM,0.485,0.485,0.5,0.495,"2,301",0.000 / 0,0.000 / 0
MYEG-C57: CW MY E.G. SERVICES BERHAD (RHB),13857,19-Apr-19,7:12 PM,0.27,0.27,0.285,0.28,"16,924",0.000 / 0,0.000 / 0
MYEG-C58: CW MY E.G. SERVICES BERHAD (KIBB),13858,19-Apr-19,7:12 PM,0.18,0.175,0.185,0.18,"24,401",0.175 / 199,0.190 / 200
MYEG-C59: CW MY E.G. SERVICES BERHAD (KIBB),13859,19-Apr-19,7:12 PM,0.26,0.26,0.265,0.26,"7,070","0.260 / 1,000","0.270 / 1,000"
MYEG-C60: CW MY E.G. SERVICES BERHAD (CIMB),13860,19-Apr-19,7:12 PM,-,-,-,0.31,0,0.000 / 0,0.000 / 0
MYEG-C61: CW MY E.G. SERVICES BERHAD (KIBB),13861,19-Apr-19,7:12 PM,0.185,0.185,0.185,0.185,"2,535",0.140 / 110,0.195 / 200
MYEG-C62: CW MY E.G. SERVICES BERHAD (AM),13862,19-Apr-19,7:12 PM,0.24,0.24,0.255,0.255,"1,290",0.000 / 0,0.260 / 100
MYEG-C63: CW MY E.G. SERVICES BERHAD (RHB),13863,19-Apr-19,7:12 PM,0.19,0.19,0.21,0.205,"26,151",0.000 / 0,0.215 / 504
MYEG-C64: CW MY E.G. SERVICES BERHAD (RHB),13864,19-Apr-19,7:12 PM,0.16,0.16,0.16,0.16,"8,100",0.000 / 0,0.170 / 624
MYEG-C65: CW MY E.G. SERVICES BERHAD (MACQ),13865,19-Apr-19,7:12 PM,0.155,0.155,0.165,0.16,"79,125","0.160 / 20,000","0.165 / 5,680"
MYEG-C66: CW MY E.G. SERVICES BERHAD (MIBB),13866,19-Apr-19,7:12 PM,0.17,0.17,0.175,0.17,"30,643","0.170 / 1,010","0.195 / 1,000"
MYEG-C67: CW MY E.G. SERVICES BERHAD (KIBB),13867,19-Apr-19,7:12 PM,0.115,0.115,0.12,0.12,"5,200",0.115 / 100,"0.125 / 1,100"
MYEG-C68: CW MY E.G. SERVICES BERHAD (MACQ),13868,19-Apr-19,7:12 PM,0.14,0.14,0.15,0.15,"57,721","0.140 / 20,500","0.160 / 2,300"
MYEG-C69: CW MY E.G. SERVICES BERHAD (CIMB),13869,19-Apr-19,7:12 PM,0.14,0.135,0.14,0.135,40,0.000 / 0,0.000 / 0
MyETF DJISLAMICMKTMSIATITANS25,0821EA,19-Apr-19,7:12 PM,-,-,-,1.06,0,1.030 / 660,1.070 / 660
MyETF MSCI MALAYSIA ISLAMIC DIVIDEND,0824EA,19-Apr-19,7:12 PM,-,-,-,1.11,0,1.090 / 10,1.120 / 91
MYKRIS INTERNATIONAL BERHAD,3010,19-Apr-19,7:12 PM,-,-,-,0.34,0,0.320 / 500,0.360 / 300
MYNEWS HOLDINGS BERHAD,5275,19-Apr-19,7:12 PM,1.4,1.4,1.43,1.43,801,"1.400 / 9,110",1.430 / 550
MSCM HOLDINGS BERHAD,41,19-Apr-19,7:12 PM,0.235,0.235,0.24,0.235,221,0.235 / 679,0.250 / 252
N2N CONNECT BHD,108,19-Apr-19,7:12 PM,0.78,0.78,0.8,0.795,"8,285",0.790 / 100,0.795 / 110
N2N CONNECT BERHAD - WARRANTS 2019/2024,0108WB,19-Apr-19,7:12 PM,0.25,0.25,0.255,0.255,919,0.250 / 426,0.255 / 110
GAGASAN NADI CERGAS BERHAD,206,19-Apr-19,7:12 PM,0.28,0.27,0.285,0.275,"40,263","0.275 / 2,650","0.280 / 5,226"
NAIM HOLDINGS BHD,5073,19-Apr-19,7:12 PM,1.07,1.05,1.08,1.07,"56,200","1.060 / 3,166",1.070 / 925
NATIONWIDE EXPRESS HOLDINGS BERHAD,9806,19-Apr-19,7:12 PM,-,-,-,0.345,0,0.280 / 150,0.355 / 50
NESTLE (M) BHD,4707,19-Apr-19,7:12 PM,146,146,146.6,146.6,476,146.000 / 1,"146.600 / 2,106"
NESTLE-CE: CW NESTLE (MALAYSIA) BERHAD (CIMB),4707CE,19-Apr-19,7:12 PM,-,-,-,0.02,0,0.000 / 0,0.035 / 35
NETX HOLDINGS BHD,20,19-Apr-19,7:12 PM,0.015,0.015,0.02,0.02,"6,052","0.015 / 82,624","0.020 / 620,245"
NETX HOLDINGS BERHAD - WARRANTS B 2016/2019,0020WB,19-Apr-19,7:12 PM,-,-,-,0.005,0,0.000 / 0,"0.005 / 511,212"
NEXGRAM HOLDINGS BERHAD,96,19-Apr-19,7:12 PM,0.015,0.01,0.015,0.015,"43,480","0.010 / 827,747","0.015 / 82,744"
NEXGRAM HOLDINGS BERHAD - WA 12/22,0096WA,19-Apr-19,7:12 PM,0.005,0.005,0.005,0.005,"1,000","0.005 / 10,000","0.010 / 81,829"
NEXGRAM HOLDINGS BERHAD - WB 13/23,0096WB,19-Apr-19,7:12 PM,0.005,0.005,0.005,0.005,"1,871",0.000 / 0,"0.010 / 25,169"
NEXGRAM HOLDINGS BERHAD - WARRANTS C  14/24,0096WC,19-Apr-19,7:12 PM,0.005,0.005,0.005,0.005,"1,200","0.005 / 99,299","0.010 / 65,152"
NEXTGREEN GLOBAL BERHAD,7241,19-Apr-19,7:12 PM,0.44,0.435,0.465,0.455,"50,649","0.450 / 1,465",0.455 / 821
NEXTGREEN GLOBAL BERHAD - WARRANTS A 2015/2020,7241WA,19-Apr-19,7:12 PM,0.17,0.165,0.18,0.18,"42,084",0.175 / 200,"0.180 / 7,613"
NEW HOONG FATT HOLDINGS BHD,7060,19-Apr-19,7:12 PM,2.6,2.6,2.6,2.6,12,2.600 / 67,2.650 / 4
NICHE CAPITAL EMAS HLDG BHD,7139,19-Apr-19,7:12 PM,0.03,0.03,0.03,0.03,"12,249","0.030 / 34,097","0.035 / 133,761"
NICHE CAPITAL EMAS HOLDINGS BERHAD - WARRANTS 2019/2024,7139WB,19-Apr-19,7:12 PM,0.01,0.01,0.01,0.01,200,"0.010 / 526,533","0.015 / 217,326"
NI HSIN RESOURCES BHD,7215,19-Apr-19,7:12 PM,0.255,0.255,0.265,0.255,"7,348","0.255 / 7,856",0.260 / 496
NOTION VTEC BHD,83,19-Apr-19,7:12 PM,0.57,0.57,0.59,0.585,"10,070",0.580 / 100,"0.585 / 1,129"
NOTION VTEC BERHAD - WARRANTS C 2018/2023,0083WC,19-Apr-19,7:12 PM,0.24,0.24,0.255,0.25,316,0.250 / 146,0.260 / 140
NOVA WELLNESS GROUP BERHAD,201,19-Apr-19,7:12 PM,0.46,0.46,0.46,0.46,492,0.460 / 8,0.465 / 940
NOVA MSC BHD,26,19-Apr-19,7:12 PM,0.12,0.12,0.12,0.12,"28,712","0.120 / 56,725","0.125 / 33,615"
NPC RESOURCES BHD,5047,19-Apr-19,7:12 PM,-,-,-,1.79,0,1.690 / 10,2.000 / 120
NOVA PHARMA SOLUTIONS BERHAD,3006,19-Apr-19,7:12 PM,-,-,-,0.31,0,0.055 / 50,0.000 / 0
NEGRI SEMBILAN OIL PALMS BHD,2038,19-Apr-19,7:12 PM,3.4,3.4,3.4,3.4,24,3.240 / 20,3.950 / 110
NTPM HOLDINGS BHD,5066,19-Apr-19,7:12 PM,0.455,0.45,0.455,0.45,"3,451","0.450 / 2,887",0.470 / 820
NWP HOLDINGS BHD,5025,19-Apr-19,7:12 PM,0.13,0.125,0.13,0.13,"13,103","0.125 / 16,493","0.130 / 13,341"
NYLEX (M) BHD,4944,19-Apr-19,7:12 PM,-,-,-,0.67,0,0.670 / 180,0.675 / 100
OCB BHD,5533,19-Apr-19,7:12 PM,0.45,0.45,0.55,0.55,119,0.480 / 15,0.545 / 20
OCK GROUP BERHAD,172,19-Apr-19,7:12 PM,0.55,0.54,0.555,0.55,"30,787","0.545 / 1,795",0.550 / 165
OCK GROUP BERHAD - WARRANTS A 2015/2020,0172WA,19-Apr-19,7:12 PM,0.095,0.09,0.095,0.095,"9,755","0.090 / 2,322","0.095 / 10,480"
OCEANCASH PACIFIC BHD,49,19-Apr-19,7:12 PM,0.445,0.44,0.445,0.445,500,0.430 / 610,0.445 / 673
OCR GROUP BERHAD,7071,19-Apr-19,7:12 PM,0.29,0.29,0.305,0.3,"19,002","0.300 / 1,897","0.305 / 1,550"
OCR GROUP BERHAD - IRREDEEMABLE CONVERTIBLE PREFERENCE SHARE 2016/2021,7071PA,19-Apr-19,7:12 PM,0.025,0.025,0.035,0.03,"80,619","0.030 / 59,501","0.035 / 52,740"
OCR GROUP BERHAD - WARRANTS 2016/2021,7071WC,19-Apr-19,7:12 PM,0.04,0.04,0.06,0.06,"2,796","0.045 / 2,000",0.060 / 128
OCR GROUP BERHAD - WARRANTS 2019/2022,7071WD,19-Apr-19,7:12 PM,0.09,0.09,0.1,0.1,"23,978","0.095 / 12,561","0.100 / 5,867"
ORIENTAL FOOD INDUSTRIES HLDG,7107,19-Apr-19,7:12 PM,0.785,0.78,0.795,0.785,"24,055",0.780 / 646,"0.785 / 1,596"
ORIENTAL INTEREST BHD,5827,19-Apr-19,7:12 PM,2.05,2.03,2.05,2.03,18,2.030 / 137,2.250 / 20
OKA CORPORATION BHD,7140,19-Apr-19,7:12 PM,0.66,0.66,0.675,0.67,997,0.670 / 341,0.675 / 300
OLYMPIA INDUSTRIES BHD,3018,19-Apr-19,7:12 PM,0.12,0.12,0.125,0.125,"1,902","0.120 / 2,912","0.125 / 9,576"
OMESTI BHD,9008,19-Apr-19,7:12 PM,0.395,0.39,0.405,0.405,909,0.390 / 399,"0.405 / 2,169"
OPCOM HOLDINGS BHD,35,19-Apr-19,7:12 PM,0.655,0.655,0.67,0.67,"6,801",0.665 / 28,0.675 / 510
OPENSYS (M) BHD,40,19-Apr-19,7:12 PM,0.335,0.33,0.34,0.335,493,0.330 / 229,0.335 / 257
ORIENTAL HOLDINGS BHD,4006,19-Apr-19,7:12 PM,6.75,6.75,6.78,6.76,575,6.760 / 504,6.790 / 36
ORION IXL BERHAD,79,19-Apr-19,7:12 PM,0.18,0.175,0.185,0.175,"178,589","0.175 / 12,724","0.180 / 43,911"
ORION IXL BERHAD - WARRANTS 2017/2022,0079WA,19-Apr-19,7:12 PM,0.105,0.1,0.11,0.105,"65,058","0.100 / 29,944","0.105 / 7,310"
ORNAPAPER BHD,5065,19-Apr-19,7:12 PM,1.01,1,1.01,1,"1,080",1.000 / 69,1.040 / 500
OSK HOLDINGS BHD,5053,19-Apr-19,7:12 PM,0.965,0.965,0.98,0.98,"2,568",0.970 / 591,0.980 / 619
OSK HOLDINGS BERHAD-WARRANTS C 15/20,5053WC,19-Apr-19,7:12 PM,0.035,0.035,0.035,0.035,26,0.035 / 544,"0.040 / 2,185"
OSK VENTURES INTERNATIONAL BHD,53,19-Apr-19,7:12 PM,-,-,-,0.45,0,0.445 / 100,0.460 / 702
OVERSEA ENTERPRISE BERHAD,153,19-Apr-19,7:12 PM,-,-,-,0.12,0,0.115 / 147,0.130 / 130
ONLY WORLD GROUP HOLDINGS BERHAD,5260,19-Apr-19,7:12 PM,0.595,0.59,0.6,0.6,"2,088",0.600 / 102,0.605 / 300
ONLY WORLD GROUP HOLDINGS BERHAD - WARRANTS A 2018/2023,5260WA,19-Apr-19,7:12 PM,0.175,0.175,0.185,0.185,844,0.175 / 161,0.185 / 647
PACIFIC & ORIENT BHD,6009,19-Apr-19,7:12 PM,1,1,1,1,40,0.990 / 261,1.000 / 258
P.A. RESOURCES BHD,7225,19-Apr-19,7:12 PM,0.055,0.055,0.055,0.055,"8,880","0.055 / 95,778","0.060 / 77,617"
P.A. RESOURCES BERHAD - WARRANTS B 2017/2022,7225WB,19-Apr-19,7:12 PM,-,-,-,0.04,0,"0.035 / 5,924","0.040 / 33,895"
PADINI HOLDINGS BHD,7052,19-Apr-19,7:12 PM,3.95,3.9,4.07,4.05,"9,173",4.050 / 12,4.060 / 76
PADINI-C1: CW PADINI HOLDINGS BERHAD (KIBB),7052C1,19-Apr-19,7:12 PM,0.12,0.12,0.125,0.125,600,0.000 / 0,0.000 / 0
PADINI-CV: CW PADINI HOLDINGS BERHAD (RHB),7052CV,19-Apr-19,7:12 PM,-,-,-,0.005,0,0.000 / 0,0.000 / 0
PADINI-CW: CW PADINI HOLDINGS BERHAD (MACQ),7052CW,19-Apr-19,7:12 PM,-,-,-,0.005,0,0.000 / 0,0.000 / 0
PADINI-CX: CW PADINI HOLDINGS BERHAD (RHB),7052CX,19-Apr-19,7:12 PM,0.13,0.13,0.13,0.13,"1,000",0.000 / 0,0.000 / 0
PADINI-CY: CW PADINI HOLDINGS BERHAD (MACQ),7052CY,19-Apr-19,7:12 PM,0.09,0.09,0.1,0.1,"1,758",0.000 / 0,0.000 / 0
PADINI-CZ: CW PADINI HOLDINGS BERHAD (MIBB),7052CZ,19-Apr-19,7:12 PM,0.155,0.155,0.155,0.155,4,0.000 / 0,0.000 / 0
PANASONIC MANUFACTURING MSIA,3719,19-Apr-19,7:12 PM,37.7,37.7,38,38,5,37.740 / 5,38.280 / 2
PANSAR BERHAD,8419,19-Apr-19,7:12 PM,0.75,0.75,0.765,0.765,101,0.745 / 10,0.765 / 98
PANSAR BERHAD - WARRANTS 2018/2023,8419WA,19-Apr-19,7:12 PM,0.285,0.285,0.3,0.3,55,"0.285 / 3,300",0.300 / 75
PANTECH GROUP HOLDINGS BHD,5125,19-Apr-19,7:12 PM,0.56,0.555,0.565,0.555,"3,003",0.555 / 870,0.560 / 596
PANTECH GROUP-WARRANTS 10/20,5125WA,19-Apr-19,7:12 PM,0.135,0.135,0.135,0.135,1,0.115 / 209,0.135 / 74
PANTECH GROUP HOLDINGS BERHAD - WARRANTS B 2016/2021,5125WB,19-Apr-19,7:12 PM,0.14,0.135,0.14,0.135,225,0.135 / 290,0.140 / 100
PAOS HOLDINGS BHD,5022,19-Apr-19,7:12 PM,0.375,0.375,0.375,0.375,30,0.375 / 280,0.410 / 41
PAOS HOLDINGS BERHAD - WARRANTS 2016/2021,5022WA,19-Apr-19,7:12 PM,-,-,-,0.075,0,0.070 / 300,0.090 / 731
PARAGON UNION BHD,9407,19-Apr-19,7:12 PM,0.295,0.295,0.295,0.295,20,0.295 / 280,0.320 / 206
PARAMOUNT CORPORATION BHD,1724,19-Apr-19,7:12 PM,2.06,2.06,2.1,2.1,"1,764",2.090 / 123,2.100 / 317
PARKSON HOLDINGS BHD,5657,19-Apr-19,7:12 PM,0.25,0.245,0.255,0.245,"17,236","0.245 / 2,082",0.250 / 92
PARLO BERHAD,22,19-Apr-19,7:12 PM,0.075,0.075,0.075,0.075,736,0.075 / 264,"0.080 / 1,698"
PASDEC HOLDINGS BHD,6912,19-Apr-19,7:12 PM,-,-,-,0.38,0,0.375 / 90,0.385 / 70
PASDEC HOLDINGS BERHAD - WARRANTS A 2018/2023,6912WA,19-Apr-19,7:12 PM,-,-,-,0.08,0,"0.070 / 1,811",0.080 / 490
PASUKHAS GROUP BERHAD,177,19-Apr-19,7:12 PM,-,-,-,0.055,0,"0.050 / 39,147","0.055 / 8,206"
PAVILION REAL ESTATE INV TRUST,5212,19-Apr-19,7:12 PM,1.8,1.8,1.84,1.84,"4,637",1.780 / 100,1.840 / 339
PBA HOLDINGS BHD,5041,19-Apr-19,7:12 PM,1.18,1.18,1.18,1.18,86,1.170 / 405,1.180 / 94
PUBLIC BANK BHD,1295,19-Apr-19,7:12 PM,22.56,22.48,22.58,22.52,"21,576",22.520 / 40,22.540 / 115
PBBANK-C27: CW PUBLIC BANK BERHAD (CIMB),129527,19-Apr-19,7:12 PM,-,-,-,0.005,0,0.000 / 0,"0.005 / 1,895"
PBBANK-C28: CW PUBLIC BANK BERHAD (MIBB),129528,19-Apr-19,7:12 PM,-,-,-,0.105,0,0.000 / 0,0.000 / 0
PBBANK-C29: CW PUBLIC BANK BERHAD (KIBB),129529,19-Apr-19,7:12 PM,0.045,0.045,0.045,0.045,"1,100",0.000 / 0,0.060 / 790
PBBANK-C30: CW PUBLIC BANK BERHAD (RHB),129530,19-Apr-19,7:12 PM,0.05,0.05,0.05,0.05,"1,400","0.045 / 2,700","0.055 / 4,940"
PBBANK-C31: CW PUBLIC BANK BERHAD (MACQ),129531,19-Apr-19,7:12 PM,0.055,0.055,0.055,0.055,"1,002","0.050 / 3,500",0.060 / 860
PBBANK-C32: CW PUBLIC BANK BERHAD (MACQ),129532,19-Apr-19,7:12 PM,0.175,0.175,0.175,0.175,"9,858",0.155 / 300,0.180 / 150
PBBANK-C33: CW PUBLIC BANK BERHAD (CIMB),129533,19-Apr-19,7:12 PM,0.06,0.06,0.06,0.06,200,0.055 / 800,0.000 / 0
PCCS GROUP BHD,6068,19-Apr-19,7:12 PM,0.46,0.45,0.465,0.455,"31,617","0.455 / 1,667",0.460 / 569
PCCS GROUP BERHAD - WARRANTS 2017 / 2022,6068WA,19-Apr-19,7:12 PM,0.235,0.225,0.235,0.225,"19,835","0.225 / 2,153",0.230 / 935
PETRONAS CHEMICALS GROUP BHD,5183,19-Apr-19,7:12 PM,8.99,8.93,9.07,8.95,"44,757","8.940 / 9,810","8.950 / 30,014"
PCHEM-C24: CW PETRONAS CHEMICALS GROUP BERHAD (CIMB),518324,19-Apr-19,7:12 PM,-,-,-,0.005,0,0.000 / 0,0.010 / 80
PCHEM-C25: CW PETRONAS CHEMICALS GROUP BERHAD (KIBB),518325,19-Apr-19,7:12 PM,-,-,-,0.025,0,0.000 / 0,0.000 / 0
PCHEM-C26: CW PETRONAS CHEMICALS GROUP BERHAD (MACQ),518326,19-Apr-19,7:12 PM,0.07,0.065,0.07,0.065,600,0.060 / 500,0.000 / 0
PCHEM-C27: CW PETRONAS CHEMICALS GROUP BERHAD (MIBB),518327,19-Apr-19,7:12 PM,0.115,0.115,0.115,0.115,"1,000",0.000 / 0,0.125 / 500
PCHEM-C28: CW PETRONAS CHEMICALS GROUP BERHAD (KIBB),518328,19-Apr-19,7:12 PM,-,-,-,0.095,0,0.000 / 0,0.000 / 0
PCHEM-C29: CW PETRONAS CHEMICALS GROUP BERHAD (AM),518329,19-Apr-19,7:12 PM,0.12,0.115,0.12,0.115,"6,339","0.110 / 1,900",0.000 / 0
PCHEM-C30: CW PETRONAS CHEMICALS GROUP BERHAD (RHB),518330,19-Apr-19,7:12 PM,0.155,0.155,0.155,0.155,"10,000",0.000 / 0,0.000 / 0
PCHEM-C31: CW PETRONAS CHEMICALS GROUP BERHAD (CIMB),518331,19-Apr-19,7:12 PM,0.07,0.065,0.07,0.065,4,0.000 / 0,0.000 / 0
PCHEM-C32: CW PETRONAS CHEMICALS GROUP BERHAD (MIBB),518332,19-Apr-19,7:12 PM,0.105,0.105,0.105,0.105,"1,000",0.000 / 0,0.000 / 0
PDZ HOLDINGS BHD,6254,19-Apr-19,7:12 PM,0.03,0.03,0.03,0.03,25,"0.030 / 351,660","0.035 / 66,843"
PDZ HOLDINGS BHD - WARRANTS B 2018/2023,6254WB,19-Apr-19,7:12 PM,0.01,0.01,0.015,0.015,201,"0.005 / 539,391","0.015 / 98,452"
PIMPINAN EHSAN BERHAD,5622,19-Apr-19,7:12 PM,-,-,-,0.895,0,0.860 / 100,0.895 / 200
PECCA GROUP BERHAD,5271,19-Apr-19,7:12 PM,1.07,1.05,1.07,1.05,"1,631",1.050 / 649,"1.060 / 1,604"
PELIKAN INT.CORPORATION BHD,5231,19-Apr-19,7:12 PM,0.33,0.33,0.34,0.34,270,0.330 / 290,0.340 / 540
PETRA ENERGY BHD,5133,19-Apr-19,7:12 PM,1.03,1.03,1.09,1.05,"4,643",1.050 / 191,1.060 / 183
PENSONIC HOLDINGS BHD,9997,19-Apr-19,7:12 PM,-,-,-,0.4,0,0.375 / 140,0.400 / 200
PENSONIC HOLDINGS BERHAD - WARRANTS B 2014/2024,9997WB,19-Apr-19,7:12 PM,0.095,0.095,0.1,0.1,390,0.095 / 7,"0.100 / 2,541"
PENTAMASTER CORPORATION BHD,7160,19-Apr-19,7:12 PM,4.18,4.18,4.25,4.22,"17,842","4.220 / 2,727",4.230 / 702
PERDANA PETROLEUM BERHAD,7108,19-Apr-19,7:12 PM,0.395,0.39,0.405,0.395,"189,638","0.390 / 6,564","0.395 / 4,166"
PERISAI PETROLEUM TEKNOLOGI,47,19-Apr-19,7:12 PM,-,-,-,0.005,0,0.000 / 0,0.000 / 0
PERMAJU INDUSTRIES BHD,7080,19-Apr-19,7:12 PM,0.535,0.535,0.55,0.545,"96,130",0.545 / 733,"0.550 / 2,892"
PSAHAAN SADUR TIMAH MSIA,5436,19-Apr-19,7:12 PM,4.9,4.87,4.9,4.9,30,4.870 / 12,4.950 / 6
PESONA METRO HOLDINGS BHD,8311,19-Apr-19,7:12 PM,0.23,0.23,0.24,0.235,"6,837","0.235 / 2,140","0.240 / 1,660"
PESONA METRO HOLDINGS BERHAD - WARRANTS C,8311WC,19-Apr-19,7:12 PM,0.045,0.045,0.045,0.045,900,"0.040 / 5,602","0.045 / 3,701"
PESTECH INTERNATIONAL BERHAD,5219,19-Apr-19,7:12 PM,1.02,1,1.02,1.02,"5,417",1.010 / 10,1.020 / 105
PETRONAS DAGANGAN BHD,5681,19-Apr-19,7:12 PM,24.7,24.68,24.78,24.72,905,24.720 / 59,24.840 / 52
PETDAG-CX: CW PETRONAS DAGANGAN BERHAD (CIMB),5681CX,19-Apr-19,7:12 PM,-,-,-,0.045,0,0.045 / 3,0.055 / 505
PETDAG-CY: CW PETRONAS DAGANGAN BERHAD (MIBB),5681CY,19-Apr-19,7:12 PM,-,-,-,0.095,0,0.000 / 0,0.000 / 0
PETRONAS GAS BHD,6033,19-Apr-19,7:12 PM,17.8,17.64,17.9,17.64,618,17.640 / 59,17.780 / 11
PETGAS-CS: CW PETRONAS GAS BERHAD (CIMB),6033CS,19-Apr-19,7:12 PM,0.005,0.005,0.005,0.005,"1,000",0.000 / 0,"0.010 / 3,000"
PETGAS-CT: CW PETRONAS GAS BERHAD (MIBB),6033CT,19-Apr-19,7:12 PM,-,-,-,0.12,0,0.000 / 0,0.000 / 0
PETRON MALAYSIA REFINING & MARKETING BERHAD,3042,19-Apr-19,7:12 PM,6.65,6.56,6.65,6.58,93,6.570 / 1,6.580 / 18
PETRONM-CS: CW PETRON MALAYSIA REFINING & MARKETING BERHAD (MIBB),3042CS,19-Apr-19,7:12 PM,-,-,-,0.01,0,0.000 / 0,0.000 / 0
PETRONM-CT: CW PETRON MALAYSIA REFINING & MARKETING BERHAD (KIBB),3042CT,19-Apr-19,7:12 PM,-,-,-,0.15,0,0.000 / 0,0.000 / 0
PARAGON GLOBE BERHAD,3611,19-Apr-19,7:12 PM,-,-,-,1.05,0,0.970 / 30,1.050 / 20
PARAGON GLOBE BERHAD-WARRANTS 2010/2020,3611WA,19-Apr-19,7:12 PM,-,-,-,0.075,0,0.045 / 110,0.100 / 400
PHARMANIAGA BHD,7081,19-Apr-19,7:12 PM,2.18,2.16,2.24,2.24,"2,800",2.230 / 151,2.240 / 35
PEGASUS HEIGHTS BERHAD,4464,19-Apr-19,7:12 PM,0.025,0.025,0.025,0.025,"46,840","0.020 / 469,548","0.025 / 92,623"
PROGRESSIVE IMPACT CORPORATION,7201,19-Apr-19,7:12 PM,0.14,0.135,0.14,0.135,"3,504","0.135 / 8,707","0.140 / 3,302"
P.I.E. INDUSTRIAL BHD,7095,19-Apr-19,7:12 PM,1.56,1.55,1.59,1.59,"4,852",1.580 / 83,1.590 / 432
PINEAPPLE RESOURCES BHD,6,19-Apr-19,7:12 PM,-,-,-,0.375,0,0.330 / 50,0.365 / 50
PINEHILL PACIFIC BERHAD,1902,19-Apr-19,7:12 PM,0.375,0.36,0.375,0.36,"2,260",0.360 / 822,0.370 / 250
PINGAN-C2: CW PING AN INSURANCE (GROUP) COMPANY OF CHINA LIMITED (RHB),0527C2,19-Apr-19,7:12 PM,-,-,-,0.165,0,0.000 / 0,0.000 / 0
PINGAN-C3: CW PING AN INSURANCE (GROUP) COMPANY OF CHINA LIMITED (RHB),0527C3,19-Apr-19,7:12 PM,-,-,-,0.6,0,0.000 / 0,0.000 / 0
PJBUMI BHD,7163,19-Apr-19,7:12 PM,0.31,0.265,0.31,0.265,230,0.260 / 50,0.265 / 7
PJBUMI BERHAD-WARRANTS A 2017/2022,7163WA,19-Apr-19,7:12 PM,-,-,-,0.05,0,"0.050 / 1,000",0.100 / 10
PETERLABS HOLDINGS BHD,171,19-Apr-19,7:12 PM,0.2,0.2,0.235,0.235,"168,346","0.230 / 12,451","0.235 / 7,327"
PLB ENGINEERING BHD,7055,19-Apr-19,7:12 PM,-,-,-,1.18,0,1.110 / 25,1.170 / 15
PLENITUDE BHD,5075,19-Apr-19,7:12 PM,1.52,1.51,1.52,1.51,100,1.500 / 48,1.550 / 39
PLS PLANTATIONS BERHAD,9695,19-Apr-19,7:12 PM,0.965,0.965,0.975,0.975,"1,740",0.975 / 70,0.980 / 100
PMB TECHNOLOGY BHD,7172,19-Apr-19,7:12 PM,3.34,3.33,3.34,3.33,200,3.330 / 350,3.400 / 10
