,code,date,news,extract_code,extracted_date
67,https://www.klsescreener.com/v2/news/stock/6399,"TheEdge07 Mar, 2019 15:00pm - 1 week ago",Cover Story: Astro’s new journey,6399,2019-03-07
68,https://www.klsescreener.com/v2/news/stock/6399,"TheStar27 Mar, 2019 08:46am - 11 hours ago",AllianceDBS trims FY20-21 earnings estimates for Astro,6399,2019-03-27
64,https://www.klsescreener.com/v2/news/stock/6399,"Sinchew27 Mar, 2019 09:41am - 10 hours ago",外汇亏损·成本增加·ASTRO末季赚1.18亿,6399,2019-03-27
61,https://www.klsescreener.com/v2/news/stock/6399,"TheEdge27 Mar, 2019 12:21pm - 7 hours ago",末季净利大跌 拖累Astro挫2.61%,6399,2019-03-27
66,https://www.klsescreener.com/v2/news/stock/6399,"TheEdge07 Mar, 2019 16:00pm - 1 week ago",Cover Story: How sustainable is the stock’s yield proposition?,6399,2019-03-07
74,https://www.klsescreener.com/v2/news/stock/6399,"TheEdge26 Mar, 2019 19:53pm - 1 day ago",Higher net finance costs eat into Astro Malaysia's FY19 profit,6399,2019-03-26
76,https://www.klsescreener.com/v2/news/stock/6399,"TheEdge26 Mar, 2019 18:13pm - 1 day ago","Astro Malaysia 4Q net profit down 35% on higher costs, forex loss; pays 1.5 sen dividend",6399,2019-03-26
75,https://www.klsescreener.com/v2/news/stock/6399,"TheStar26 Mar, 2019 18:42pm - 1 day ago","Astro FY19 profit slumps on higher sports content cost, VSS and forex losses",6399,2019-03-26
73,https://www.klsescreener.com/v2/news/stock/6399,"TheEdge26 Mar, 2019 20:50pm - 23 hours ago",净财务成本提高 侵蚀Astro 2019财年净利,6399,2019-03-26
72,https://www.klsescreener.com/v2/news/stock/6399,"Orientaldaily26 Mar, 2019 21:55pm - 22 hours ago",Astro末季淨利挫35%,6399,2019-03-26
75,https://www.klsescreener.com/v2/news/stock/6399,"TheEdge25 Feb, 2019 09:39am - 3 weeks ago",重新调整Astro,6399,2019-02-25
70,https://www.klsescreener.com/v2/news/stock/6399,"Nanyang26 Mar, 2019 23:45pm - 20 hours ago",Astro末季赚1.2亿 派息1.5仙,6399,2019-03-26
72,https://www.klsescreener.com/v2/news/stock/6399,"TheStar05 Mar, 2019 07:57am - 1 week ago",CIMB Research sees mixed market in March,6399,2019-03-05
78,https://www.klsescreener.com/v2/news/stock/6399,"Chinapress26 Mar, 2019 00:35am - 1 day ago",末季暂时性员工成本增加 ASTRO大马获利跌35%,6399,2019-03-26
12694,https://www.klsescreener.com/v2/news/stock/6432,"TheEdge28 Feb, 2019 11:45am - 3 weeks ago",IHH末季盈利狂飙 刺激股价创7个月新高,6432,2019-02-28
12695,https://www.klsescreener.com/v2/news/stock/6432,"TheEdge27 Feb, 2019 20:57pm - 3 weeks ago",营运表现走强 IHH末季净利大涨403%,6432,2019-02-27
12690,https://www.klsescreener.com/v2/news/stock/6432,"TheStar15 Mar, 2019 10:26am - 1 week ago",Brookfield now a private equity giant,6432,2019-03-15
13585,https://www.klsescreener.com/v2/news/stock/6459,"TheEdge01 Mar, 2019 15:29pm - 2 weeks ago","Bursa suspends MNRB's PDT, IDSS",6459,2019-03-01
13584,https://www.klsescreener.com/v2/news/stock/6459,"TheEdge01 Mar, 2019 15:49pm - 2 weeks ago",马交所暂停马国民再保险的PDT与IDSS,6459,2019-03-01
13557,https://www.klsescreener.com/v2/news/stock/6459,"TheEdge01 Mar, 2019 18:39pm - 3 weeks ago",对企业盈利疲软担忧 马股本周跌1.2%,6459,2019-03-01
13556,https://www.klsescreener.com/v2/news/stock/6459,"Sinchew02 Mar, 2019 09:38am - 3 weeks ago",业绩转亏遭抛售：MNRB急挫16%,6459,2019-03-02
13583,https://www.klsescreener.com/v2/news/stock/6459,"TheEdge01 Mar, 2019 18:06pm - 2 weeks ago",KLCI dips 1.2% this week on concerns over sluggish corporate earnings,6459,2019-03-01
5318,https://www.klsescreener.com/v2/news/stock/6483,"TheStar08 Mar, 2019 08:55am - 1 week ago","Kenanga maintains outperform on Bermaz Auto, raises TP to RM2.80",6483,2019-03-08
5316,https://www.klsescreener.com/v2/news/stock/6483,"TheStar08 Mar, 2019 10:06am - 1 week ago",Kenanga Research cautious on PPB Group's near-term prospects,6483,2019-03-08
5312,https://www.klsescreener.com/v2/news/stock/6483,"TheEdge11 Mar, 2019 10:56am - 1 week ago",Glovemakers among Bursa top decliners as ringgit strengthens,6483,2019-03-11
5396,https://www.klsescreener.com/v2/news/stock/6483,"TheEdge19 Mar, 2019 08:35am - 1 week ago","Kenanga Research upgrades TM, raises target price to RM3.10",6483,2019-03-19
5394,https://www.klsescreener.com/v2/news/stock/6483,"TheEdge19 Mar, 2019 10:35am - 1 week ago",SKP Resources expected to see recovery in box-built orders in FY20,6483,2019-03-19
5315,https://www.klsescreener.com/v2/news/stock/6483,"TheEdge11 Mar, 2019 08:40am - 1 week ago",Kenanga IB Research expects Top Glove to report of weaker set of 2Q19 results,6483,2019-03-11
5390,https://www.klsescreener.com/v2/news/stock/6483,"TheEdge21 Mar, 2019 12:00pm - 6 days ago",Cover story: Time for Consolidation?,6483,2019-03-21
5313,https://www.klsescreener.com/v2/news/stock/6483,"TheStar11 Mar, 2019 09:19am - 1 week ago",Cautious start to the week for KLCI,6483,2019-03-11
5310,https://www.klsescreener.com/v2/news/stock/6483,"TheStar12 Mar, 2019 08:49am - 6 days ago","Kenanga research maintains neutral on plantations, CPO prices expected to rise",6483,2019-03-12
5307,https://www.klsescreener.com/v2/news/stock/6483,"TheEdge12 Mar, 2019 12:54pm - 6 days ago",Research houses maintain 'neutral' call on plantation sector,6483,2019-03-12
15570,https://www.klsescreener.com/v2/news/stock/6548,"TheEdge11 Mar, 2019 20:47pm - 2 weeks ago",Malaysia Pacific Corp to sell Wisma MPL for RM189m,6548,2019-03-11
15568,https://www.klsescreener.com/v2/news/stock/6548,"TheStar12 Mar, 2019 07:46am - 2 weeks ago",Malaysia Pacific Corp sells Wisma MPL for RM189mil,6548,2019-03-12
15592,https://www.klsescreener.com/v2/news/stock/6548,"Nanyang12 Mar, 2019 22:48pm - 5 days ago",马帕斯1.89亿卖产业,6548,2019-03-12
1481,https://www.klsescreener.com/v2/news/stock/6556,"TheEdge26 Feb, 2019 20:47pm - 2 weeks ago",Ann Joo 4Q net profit falls 41% on write down of inventories,6556,2019-02-26
1482,https://www.klsescreener.com/v2/news/stock/6556,"TheStar26 Feb, 2019 08:00am - 2 weeks ago",Ann Joo Resources,6556,2019-02-26
1476,https://www.klsescreener.com/v2/news/stock/6556,"Sinchew27 Feb, 2019 10:55am - 2 weeks ago",赚幅收窄·安裕末季少赚41%,6556,2019-02-27
1478,https://www.klsescreener.com/v2/news/stock/6556,"TheEdge27 Feb, 2019 09:25am - 2 weeks ago",Ann Joo falls 3.95% after sharp decline in 4Q earnings,6556,2019-02-27
1477,https://www.klsescreener.com/v2/news/stock/6556,"TheEdge27 Feb, 2019 09:53am - 2 weeks ago",末季净利大跌 拖累安裕资源降4%,6556,2019-02-27
12580,https://www.klsescreener.com/v2/news/stock/6599,"TheStar07 Mar, 2019 00:00am - 1 week ago",Malaysia's Tealive partners Japan's giftee Inc,6599,2019-03-07
12579,https://www.klsescreener.com/v2/news/stock/6599,"TheStar11 Mar, 2019 00:00am - 1 week ago",Publicis to be total solutions provider,6599,2019-03-11
12572,https://www.klsescreener.com/v2/news/stock/6599,"TheEdge15 Mar, 2019 10:54am - 3 days ago",Minimal upward ASP expected for consumer sector,6599,2019-03-15
3496,https://www.klsescreener.com/v2/news/stock/6599,"TheStar20 Mar, 2019 10:31am - 1 week ago",Retail sales seen rising to RM108.3bil this year,6599,2019-03-20
3493,https://www.klsescreener.com/v2/news/stock/6599,"TheEdge22 Mar, 2019 18:41pm - 5 days ago","PR1MA sees almost 5,000 homes snapped up in just three weeks",6599,2019-03-22
12581,https://www.klsescreener.com/v2/news/stock/6599,"TheEdge05 Mar, 2019 10:52am - 1 week ago",WCT sees construction to remain core earnings contributor,6599,2019-03-05
12582,https://www.klsescreener.com/v2/news/stock/6599,"TheStar05 Mar, 2019 00:00am - 1 week ago",WCT property outlook seen challenging,6599,2019-03-05
9525,https://www.klsescreener.com/v2/news/stock/6645,"TheEdge26 Feb, 2019 11:51am - 4 weeks ago",金务大止跌回扬,6645,2019-02-26
9520,https://www.klsescreener.com/v2/news/stock/6645,"TheEdge04 Mar, 2019 17:00pm - 3 weeks ago",Newsbreak: Government may expropriate selected highways,6645,2019-03-04
9522,https://www.klsescreener.com/v2/news/stock/6645,"TheEdge27 Feb, 2019 09:16am - 4 weeks ago",Government to sidestep RM5.3b toll freeze compensation,6645,2019-02-27
9524,https://www.klsescreener.com/v2/news/stock/6645,"TheEdge26 Feb, 2019 12:54pm - 4 weeks ago",金务大向政府喊话：请符合市场估值标准,6645,2019-02-26
9523,https://www.klsescreener.com/v2/news/stock/6645,"TheStar27 Feb, 2019 07:40am - 4 weeks ago",Value in Gamuda shares,6645,2019-02-27
9527,https://www.klsescreener.com/v2/news/stock/6645,"TheEdge26 Feb, 2019 08:39am - 4 weeks ago","‘Market valuation norms’ please, Gamuda tells govt",6645,2019-02-26
9442,https://www.klsescreener.com/v2/news/stock/6645,"TheEdge25 Feb, 2019 18:02pm - 2 weeks ago",Gamuda to ensure highway takeover is based on 'market valuation norms',6645,2019-02-25
9441,https://www.klsescreener.com/v2/news/stock/6645,"TheEdge25 Feb, 2019 18:51pm - 2 weeks ago",金务大称将确保大道收购是基于市场估值,6645,2019-02-25
9440,https://www.klsescreener.com/v2/news/stock/6645,"Orientaldaily25 Feb, 2019 21:13pm - 2 weeks ago",政府收購大道引憂慮　金務大遇賣壓狂跌13%,6645,2019-02-25
9439,https://www.klsescreener.com/v2/news/stock/6645,"TheEdge25 Feb, 2019 22:56pm - 2 weeks ago",Toll abolition must not affect infrastructure projects — Economist,6645,2019-02-25
9434,https://www.klsescreener.com/v2/news/stock/6645,"TheEdge26 Feb, 2019 11:09am - 2 weeks ago",Gamuda recovers after selldown on fears of loss of highway biz to govt,6645,2019-02-26
9437,https://www.klsescreener.com/v2/news/stock/6645,"Nanyang26 Feb, 2019 00:00am - 2 weeks ago",下跌股:环城控股RM3.74支撑,6645,2019-02-26
7993,https://www.klsescreener.com/v2/news/stock/6807,"TheEdge12 Mar, 2019 17:45pm - 5 days ago","Widow, two teens claim trial to murder of Cradle Fund CEO",6807,2019-03-12
7994,https://www.klsescreener.com/v2/news/stock/6807,"TheEdge08 Mar, 2019 16:02pm - 1 week ago",No hearing on Puncak Niaga's appeal until Federal Court decides if MB is public officer,6807,2019-03-08
14937,https://www.klsescreener.com/v2/news/stock/6874,"TheStar02 Mar, 2019 09:20am - 3 weeks ago",KUB sees large off-market trade,6874,2019-03-02
14927,https://www.klsescreener.com/v2/news/stock/6874,"TheEdge05 Mar, 2019 17:25pm - 3 weeks ago",A&W Malaysia allocates RM25 mil capex for 2019,6874,2019-03-05
14926,https://www.klsescreener.com/v2/news/stock/6874,"Chinapress07 Mar, 2019 23:32pm - 2 weeks ago",A&W 将斥2500万 翻新设新分店,6874,2019-03-07
14923,https://www.klsescreener.com/v2/news/stock/6874,"TheStar18 Mar, 2019 07:26am - 1 week ago",A&W eyes RM100mil sales,6874,2019-03-18
17686,https://www.klsescreener.com/v2/news/stock/6888,"TheEdge12 Mar, 2019 06:29am - 6 days ago","Politics Sent Malaysia Stocks Up, Now U-Turns as Doubts Emerge",6888,2019-03-12
17685,https://www.klsescreener.com/v2/news/stock/6888,"TheStar12 Mar, 2019 13:52pm - 5 days ago",Celcom affirms its commitment in societal development through Pusat Internet,6888,2019-03-12
17687,https://www.klsescreener.com/v2/news/stock/6888,"TheEdge11 Mar, 2019 20:43pm - 6 days ago",Memo on closure of internet centres written without Celcom’s knowledge,6888,2019-03-11
17682,https://www.klsescreener.com/v2/news/stock/6888,"Orientaldaily12 Mar, 2019 20:42pm - 5 days ago",投資者躲避　大馬股匯黯然神傷,6888,2019-03-12
17683,https://www.klsescreener.com/v2/news/stock/6888,"Nanyang12 Mar, 2019 20:40pm - 5 days ago",观望政府兑现竞选承诺 亚股全涨马股独跌逾1%,6888,2019-03-12
17684,https://www.klsescreener.com/v2/news/stock/6888,"TheEdge12 Mar, 2019 16:48pm - 5 days ago",Axiata's unit edotco appoints Vijendran Watson as chief regional officer,6888,2019-03-12
17710,https://www.klsescreener.com/v2/news/stock/6888,"TheEdge22 Mar, 2019 20:57pm - 4 days ago",No special dividend for Axiata shareholders after sale of M1 stake,6888,2019-03-22
17709,https://www.klsescreener.com/v2/news/stock/6888,"TheEdge22 Mar, 2019 22:23pm - 4 days ago",Edotco inks agreements with three Pakistani mobile network operators,6888,2019-03-22
17706,https://www.klsescreener.com/v2/news/stock/6888,"Sinchew23 Mar, 2019 11:36am - 4 days ago",亚通16亿售第一通还债,6888,2019-03-23
17705,https://www.klsescreener.com/v2/news/stock/6888,"Nanyang23 Mar, 2019 19:05pm - 4 days ago",亚通不派特别股息,6888,2019-03-23
17675,https://www.klsescreener.com/v2/news/stock/6888,"TheStar14 Mar, 2019 12:55pm - 4 days ago",KLCI held in consolidation phase amid retreating Asian markets,6888,2019-03-14
17,https://www.klsescreener.com/v2/news/stock/6947,"TheEdge07 Mar, 2019 10:56am - 1 week ago",Mixed results for telco sector amid moderating regulatory pressures,6947,2019-03-07
15,https://www.klsescreener.com/v2/news/stock/6947,"TheStar14 Mar, 2019 13:12pm - 1 week ago",Shopee reveals Malaysians’ shopping habits,6947,2019-03-14
5,https://www.klsescreener.com/v2/news/stock/6947,"TheEdge21 Mar, 2019 10:00am - 6 days ago",DiGi working with regulators for 5G pilots and tests,6947,2019-03-21
4,https://www.klsescreener.com/v2/news/stock/6947,"Sinchew21 Mar, 2019 10:25am - 6 days ago",数码网络将参与5G试验,6947,2019-03-21
1844,https://www.klsescreener.com/v2/news/stock/6963,"TheEdge01 Mar, 2019 21:00pm - 2 weeks ago",VS Industry secures contract to manufacture Bissel home care products,6963,2019-03-01
1838,https://www.klsescreener.com/v2/news/stock/6963,"TheStar04 Mar, 2019 10:27am - 2 weeks ago","AmInvest Research reduces VS Industry to Hold, FV RM1.04",6963,2019-03-04
1842,https://www.klsescreener.com/v2/news/stock/6963,"TheStar02 Mar, 2019 00:00am - 2 weeks ago",EYE ON STOCK,6963,2019-03-02
1839,https://www.klsescreener.com/v2/news/stock/6963,"TheEdge04 Mar, 2019 10:10am - 2 weeks ago",VS Industry downgraded to hold at AmInvestment Bank; price target RM1.04,6963,2019-03-04
1837,https://www.klsescreener.com/v2/news/stock/6963,"TheEdge04 Mar, 2019 11:58am - 2 weeks ago",大马投行将威铖下修至守住,6963,2019-03-04
1836,https://www.klsescreener.com/v2/news/stock/6963,"Orientaldaily04 Mar, 2019 21:03pm - 1 week ago",獲美頂尖品牌訂單　威鋮盈利前景樂觀,6963,2019-03-04
11231,https://www.klsescreener.com/v2/news/stock/6963,"Sinchew27 Mar, 2019 11:41am - 8 hours ago",海外业务逊色 ·威城次季少赚14%,6963,2019-03-27
11234,https://www.klsescreener.com/v2/news/stock/6963,"TheStar27 Mar, 2019 09:00am - 11 hours ago","PublicInvest maintains trading buy on VS Industry, TP at RM1.10",6963,2019-03-27
11250,https://www.klsescreener.com/v2/news/stock/6963,"TheEdge07 Mar, 2019 10:28am - 2 weeks ago","VS Industry active, up 1.94% on positive technicals, target price upgrade",6963,2019-03-07
11249,https://www.klsescreener.com/v2/news/stock/6963,"TheEdge07 Mar, 2019 11:00am - 2 weeks ago",前景获唱好 威铖升达1.94%,6963,2019-03-07
1835,https://www.klsescreener.com/v2/news/stock/6963,"TheEdge05 Mar, 2019 10:52am - 1 week ago",Bissel contract seen to contribute to VS Industry profit from FY20,6963,2019-03-05
11247,https://www.klsescreener.com/v2/news/stock/6963,"TheEdge08 Mar, 2019 10:53am - 2 weeks ago",Reduced customer concentration risk seen for VS Industry,6963,2019-03-08
11245,https://www.klsescreener.com/v2/news/stock/6963,"Nanyang12 Mar, 2019 22:25pm - 2 weeks ago",生产BISSELL家电推动前景 威铖财测大幅上修,6963,2019-03-12
11243,https://www.klsescreener.com/v2/news/stock/6963,"TheEdge20 Mar, 2019 14:00pm - 1 week ago",US-based Bissell brings welcome relief to VS Industry,6963,2019-03-20
11239,https://www.klsescreener.com/v2/news/stock/6963,"TheEdge26 Mar, 2019 18:00pm - 1 day ago",VS Industry 2Q net profit falls 14% on lower overseas orders,6963,2019-03-26
11238,https://www.klsescreener.com/v2/news/stock/6963,"TheEdge26 Mar, 2019 18:20pm - 1 day ago",海外订单减 威铖次季净利跌14%,6963,2019-03-26
11237,https://www.klsescreener.com/v2/news/stock/6963,"TheStar26 Mar, 2019 19:15pm - 1 day ago",VS Industry posts RM38mil profit in Q2,6963,2019-03-26
11235,https://www.klsescreener.com/v2/news/stock/6963,"Nanyang26 Mar, 2019 23:44pm - 20 hours ago",海外贡献减少 威铖次季净利跌14%,6963,2019-03-26
1832,https://www.klsescreener.com/v2/news/stock/6963,"TheStar07 Mar, 2019 08:29am - 1 week ago","RHB raises forecasts on VS Industry, TP increased to RM1.28",6963,2019-03-07
1833,https://www.klsescreener.com/v2/news/stock/6963,"TheEdge07 Mar, 2019 08:26am - 1 week ago",RHB Research raises target price for VS Industry to RM1.28,6963,2019-03-07
16280,https://www.klsescreener.com/v2/news/stock/7004,"Nanyang24 Mar, 2019 00:10am - 3 days ago",MCE控股次季亏38万,7004,2019-03-24
16281,https://www.klsescreener.com/v2/news/stock/7004,"Nanyang23 Mar, 2019 00:10am - 4 days ago",MCE获5100万合约,7004,2019-03-23
16282,https://www.klsescreener.com/v2/news/stock/7004,"Sinchew22 Mar, 2019 11:29am - 5 days ago",MCE获国产车零件供应合约,7004,2019-03-22
16284,https://www.klsescreener.com/v2/news/stock/7004,"TheStar22 Mar, 2019 07:51am - 5 days ago",MCE wins RM51mil jobs,7004,2019-03-22
4325,https://www.klsescreener.com/v2/news/stock/7006,"TheEdge08 Mar, 2019 11:01am - 2 weeks ago",Stock With Momentum: Latitude Tree Holdings,7006,2019-03-08
4707,https://www.klsescreener.com/v2/news/stock/7016,"TheEdge18 Mar, 2019 14:49pm - 1 week ago",AGC: Prosecution didn't have all documents prior to charging ex-Goldman banker,7016,2019-03-18
4705,https://www.klsescreener.com/v2/news/stock/7016,"TheEdge20 Mar, 2019 09:34am - 1 week ago","US, Malaysia still in talks over Ng’s extradition",7016,2019-03-20
4706,https://www.klsescreener.com/v2/news/stock/7016,"TheEdge19 Mar, 2019 10:30am - 1 week ago","‘We have some papers, not all’",7016,2019-03-19
4708,https://www.klsescreener.com/v2/news/stock/7016,"TheEdge12 Mar, 2019 10:32am - 2 weeks ago",Ling told to testify in court,7016,2019-03-12
4709,https://www.klsescreener.com/v2/news/stock/7016,"TheEdge11 Mar, 2019 12:30pm - 2 weeks ago",Transmile ex-chairman Tun Dr Ling Liong Sik told to testify in court,7016,2019-03-11
4711,https://www.klsescreener.com/v2/news/stock/7016,"TheEdge26 Feb, 2019 16:21pm - 4 weeks ago",Ex-Goldman banker Roger Ng withdraws appeal against bail dismissal,7016,2019-02-26
4712,https://www.klsescreener.com/v2/news/stock/7016,"TheStar25 Feb, 2019 09:16am - 1 month ago",Encouraging new technology adoption,7016,2019-02-25
4704,https://www.klsescreener.com/v2/news/stock/7016,"TheEdge21 Mar, 2019 01:01am - 6 days ago",Feasibility study needed on Kulim airport — Penang CM,7016,2019-03-21
17828,https://www.klsescreener.com/v2/news/stock/7017,"TheEdge26 Mar, 2019 08:28am - 1 day ago","Komarkcorp may climb higher, says RHB Retail Research",7017,2019-03-26
8334,https://www.klsescreener.com/v2/news/stock/7018,"TheEdge06 Mar, 2019 10:31am - 1 week ago",CPO prices to recover in 2019 — experts,7018,2019-03-06
